p,pi,theta,n,G2_z
100,0.088,0.45999999999999996,0.006115939999286453,0.0011355547171209993
100,0.088,0.47,0.006115939999286453,0.0011355547171209993
100,0.088,0.48,0.006115939999286453,0.0011355547171209993
100,0.088,0.49,0.006115939999286453,0.0011355547171209993
100,0.088,0.5,0.006115939999286453,0.0011355547171209993
100,0.092,0.1,-0.2935752101741118,4.145113559531468
100,0.092,0.11,-0.3850104755440156,2.9009266703134555
100,0.092,0.12000000000000001,-0.651175242609379,1.80940812402364
100,0.092,0.13,17.765963180313157,0.9807301641314246
100,0.092,0.14,17.765963180313157,0.9807301641314246
100,0.092,0.15000000000000002,0.36002780712445315,0.4473372617811444
100,0.092,0.16,0.36002780712445315,0.4473372617811444
100,0.092,0.17,0.1219234469498923,0.16430736735964774
100,0.092,0.18,0.1219234469498923,0.16430736735964774
100,0.092,0.19,0.1219234469498923,0.16430736735964774
100,0.092,0.2,0.1219234469498923,0.16430736735964774
100,0.092,0.21000000000000002,0.046755023183544055,0.045440048148396604
100,0.092,0.22,0.046755023183544055,0.045440048148396604
100,0.092,0.23,0.046755023183544055,0.045440048148396604
100,0.092,0.24000000000000002,0.046755023183544055,0.045440048148396604
100,0.092,0.25,0.046755023183544055,0.045440048148396604
100,0.092,0.26,0.016074545114521933,0.008392613648230211
100,0.092,0.27,0.016074545114521933,0.008392613648230211
100,0.092,0.28,0.016074545114521933,0.008392613648230211
100,0.092,0.29000000000000004,0.016074545114521933,0.008392613648230211
100,0.092,0.30000000000000004,0.016074545114521933,0.008392613648230211
100,0.092,0.31,0.016074545114521933,0.008392613648230211
100,0.092,0.32,0.016074545114521933,0.008392613648230211
100,0.092,0.33,0.016074545114521933,0.008392613648230211
100,0.092,0.33999999999999997,0.004318126514542778,0.0007750705037218234
100,0.092,0.35,0.004318126514542778,0.0007750705037218234
100,0.092,0.36,0.004318126514542778,0.0007750705037218234
100,0.092,0.37,0.004318126514542778,0.0007750705037218234
100,0.092,0.38,0.004318126514542778,0.0007750705037218234
100,0.092,0.39,0.004318126514542778,0.0007750705037218234
100,0.092,0.4,0.004318126514542778,0.0007750705037218234
100,0.092,0.41000000000000003,0.004318126514542778,0.0007750705037218234
100,0.092,0.42000000000000004,0.004318126514542778,0.0007750705037218234
100,0.092,0.43000000000000005,0.004318126514542778,0.0007750705037218234
100,0.092,0.44000000000000006,0.004318126514542778,0.0007750705037218234
100,0.092,0.45000000000000007,0.004318126514542778,0.0007750705037218234
100,0.092,0.45999999999999996,0.004318126514542778,0.0007750705037218234
100,0.092,0.47,0.004318126514542778,0.0007750705037218234
100,0.092,0.48,0.004318126514542778,0.0007750705037218234
100,0.092,0.49,0.004318126514542778,0.0007750705037218234
100,0.092,0.5,0.004318126514542778,0.0007750705037218234
100,0.096,0.1,-0.30015822736572195,3.82768044265777
100,0.096,0.11,-0.40786288154477357,2.595750344884345
100,0.096,0.12000000000000001,-0.8036953399296802,1.5645792260073244
100,0.096,0.13,1.5674360611432658,0.8176411719490161
100,0.096,0.14,1.5674360611432658,0.8176411719490161
100,0.096,0.15000000000000002,0.25158150051001704,0.3589237800545145
100,0.096,0.16,0.25158150051001704,0.3589237800545145
100,0.096,0.17,0.0917024515776374,0.12668782448067978
100,0.096,0.18,0.0917024515776374,0.12668782448067978
100,0.096,0.19,0.0917024515776374,0.12668782448067978
100,0.096,0.2,0.0917024515776374,0.12668782448067978
100,0.096,0.21000000000000002,0.03508844694973579,0.03362873589967316
100,0.096,0.22,0.03508844694973579,0.03362873589967316
100,0.096,0.23,0.03508844694973579,0.03362873589967316
100,0.096,0.24000000000000002,0.03508844694973579,0.03362873589967316
100,0.096,0.25,0.03508844694973579,0.03362873589967316
100,0.096,0.26,0.011734475724176179,0.005955901663741688
100,0.096,0.27,0.011734475724176179,0.005955901663741688
100,0.096,0.28,0.011734475724176179,0.005955901663741688
100,0.096,0.29000000000000004,0.011734475724176179,0.005955901663741688
100,0.096,0.30000000000000004,0.011734475724176179,0.005955901663741688
100,0.096,0.31,0.011734475724176179,0.005955901663741688
100,0.096,0.32,0.011734475724176179,0.005955901663741688
100,0.096,0.33,0.011734475724176179,0.005955901663741688
100,0.096,0.33999999999999997,0.0030346944617764384,0.0005270296695401756
100,0.096,0.35,0.0030346944617764384,0.0005270296695401756
100,0.096,0.36,0.0030346944617764384,0.0005270296695401756
100,0.096,0.37,0.0030346944617764384,0.0005270296695401756
100,0.096,0.38,0.0030346944617764384,0.0005270296695401756
100,0.096,0.39,0.0030346944617764384,0.0005270296695401756
100,0.096,0.4,0.0030346944617764384,0.0005270296695401756
100,0.096,0.41000000000000003,0.0030346944617764384,0.0005270296695401756
100,0.096,0.42000000000000004,0.0030346944617764384,0.0005270296695401756
100,0.096,0.43000000000000005,0.0030346944617764384,0.0005270296695401756
100,0.096,0.44000000000000006,0.0030346944617764384,0.0005270296695401756
100,0.096,0.45000000000000007,0.0030346944617764384,0.0005270296695401756
100,0.096,0.45999999999999996,0.0030346944617764384,0.0005270296695401756
100,0.096,0.47,0.0030346944617764384,0.0005270296695401756
100,0.096,0.48,0.0030346944617764384,0.0005270296695401756
100,0.096,0.49,0.0030346944617764384,0.0005270296695401756
100,0.096,0.5,0.0030346944617764384,0.0005270296695401756
100,0.1,0.1,-0.30878876072763817,3.4969488866238336
100,0.1,0.11,-0.4411118616567883,2.298173006401152
100,0.1,0.12000000000000001,-1.1414982258850288,1.3391523022230047
100,0.1,0.13,0.7293738575648209,0.675214891638175
100,0.1,0.14,0.7293738575648209,0.675214891638175
100,0.1,0.15000000000000002,0.18178148992319998,0.2855124984688203
100,0.1,0.16,0.18178148992319998,0.2855124984688203
100,0.1,0.17,0.06926817417320509,0.09694682435461233
100,0.1,0.18,0.06926817417320509,0.09694682435461233
100,0.1,0.19,0.06926817417320509,0.09694682435461233
100,0.1,0.2,0.06926817417320509,0.09694682435461233
100,0.1,0.21000000000000002,0.026255288962245653,0.02473018320448849
100,0.1,0.22,0.026255288962245653,0.02473018320448849
100,0.1,0.23,0.026255288962245653,0.02473018320448849
100,0.1,0.24000000000000002,0.026255288962245653,0.02473018320448849
100,0.1,0.25,0.026255288962245653,0.02473018320448849
100,0.1,0.26,0.008524707713584816,0.004205453614452912
100,0.1,0.27,0.008524707713584816,0.004205453614452912
100,0.1,0.28,0.008524707713584816,0.004205453614452912
100,0.1,0.29000000000000004,0.008524707713584816,0.004205453614452912
100,0.1,0.30000000000000004,0.008524707713584816,0.004205453614452912
100,0.1,0.31,0.008524707713584816,0.004205453614452912
100,0.1,0.32,0.008524707713584816,0.004205453614452912
100,0.1,0.33,0.008524707713584816,0.004205453614452912
100,0.1,0.33999999999999997,0.0021231379622518314,0.0003570668163214705
100,0.1,0.35,0.0021231379622518314,0.0003570668163214705
100,0.1,0.36,0.0021231379622518314,0.0003570668163214705
100,0.1,0.37,0.0021231379622518314,0.0003570668163214705
100,0.1,0.38,0.0021231379622518314,0.0003570668163214705
100,0.1,0.39,0.0021231379622518314,0.0003570668163214705
100,0.1,0.4,0.0021231379622518314,0.0003570668163214705
100,0.1,0.41000000000000003,0.0021231379622518314,0.0003570668163214705
100,0.1,0.42000000000000004,0.0021231379622518314,0.0003570668163214705
100,0.1,0.43000000000000005,0.0021231379622518314,0.0003570668163214705
100,0.1,0.44000000000000006,0.0021231379622518314,0.0003570668163214705
100,0.1,0.45000000000000007,0.0021231379622518314,0.0003570668163214705
100,0.1,0.45999999999999996,0.0021231379622518314,0.0003570668163214705
100,0.1,0.47,0.0021231379622518314,0.0003570668163214705
100,0.1,0.48,0.0021231379622518314,0.0003570668163214705
100,0.1,0.49,0.0021231379622518314,0.0003570668163214705
100,0.1,0.5,0.0021231379622518314,0.0003570668163214705
100,0.116,0.1,-0.39301539863444945,2.204225960860658
100,0.116,0.11,-1.1178668349861898,1.280531912556269
100,0.116,0.12000000000000001,0.5510511680261349,0.6548265189155935
100,0.116,0.13,0.14697167241785405,0.2880337019538412
100,0.116,0.14,0.14697167241785405,0.2880337019538412
100,0.116,0.15000000000000002,0.057413513062195685,0.10573712200958331
100,0.116,0.16,0.057413513062195685,0.10573712200958331
100,0.116,0.17,0.022608482302816327,0.031047570345360126
100,0.116,0.18,0.022608482302816327,0.031047570345360126
100,0.116,0.19,0.022608482302816327,0.031047570345360126
100,0.116,0.2,0.022608482302816327,0.031047570345360126
100,0.116,0.21000000000000002,0.007908102729230804,0.0068268940169761445
100,0.116,0.22,0.007908102729230804,0.0068268940169761445
100,0.116,0.23,0.007908102729230804,0.0068268940169761445
100,0.116,0.24000000000000002,0.007908102729230804,0.0068268940169761445
100,0.116,0.25,0.007908102729230804,0.0068268940169761445
100,0.116,0.26,0.0022619731443229846,0.0009981069368603926
100,0.116,0.27,0.0022619731443229846,0.0009981069368603926
100,0.116,0.28,0.0022619731443229846,0.0009981069368603926
100,0.116,0.29000000000000004,0.0022619731443229846,0.0009981069368603926
100,0.116,0.30000000000000004,0.0022619731443229846,0.0009981069368603926
100,0.116,0.31,0.0022619731443229846,0.0009981069368603926
100,0.116,0.32,0.0022619731443229846,0.0009981069368603926
100,0.116,0.33,0.0022619731443229846,0.0009981069368603926
100,0.116,0.33999999999999997,0.000487455748550461,7.270324095126718e-05
100,0.116,0.35,0.000487455748550461,7.270324095126718e-05
100,0.116,0.36,0.000487455748550461,7.270324095126718e-05
100,0.116,0.37,0.000487455748550461,7.270324095126718e-05
100,0.116,0.38,0.000487455748550461,7.270324095126718e-05
100,0.116,0.39,0.000487455748550461,7.270324095126718e-05
100,0.116,0.4,0.000487455748550461,7.270324095126718e-05
100,0.116,0.41000000000000003,0.000487455748550461,7.270324095126718e-05
100,0.116,0.42000000000000004,0.000487455748550461,7.270324095126718e-05
100,0.116,0.43000000000000005,0.000487455748550461,7.270324095126718e-05
100,0.116,0.44000000000000006,0.000487455748550461,7.270324095126718e-05
100,0.116,0.45000000000000007,0.000487455748550461,7.270324095126718e-05
100,0.116,0.45999999999999996,0.000487455748550461,7.270324095126718e-05
100,0.116,0.47,0.000487455748550461,7.270324095126718e-05
100,0.116,0.48,0.000487455748550461,7.270324095126718e-05
100,0.116,0.49,0.000487455748550461,7.270324095126718e-05
100,0.116,0.5,0.000487455748550461,7.270324095126718e-05
100,0.132,0.1,-1.257991179496189,1.2022214679690344
100,0.132,0.11,0.40386558269316386,0.6206868434751467
100,0.132,0.12000000000000001,0.11739444838571661,0.28077300235683234
100,0.132,0.13,0.04710706643620911,0.10883523190771886
100,0.132,0.14,0.04710706643620911,0.10883523190771886
100,0.132,0.15000000000000002,0.01912297703193178,0.03509907343448286
100,0.132,0.16,0.01912297703193178,0.03509907343448286
100,0.132,0.17,0.0070517266460925375,0.009030734580307929
100,0.132,0.18,0.0070517266460925375,0.009030734580307929
100,0.132,0.19,0.0070517266460925375,0.009030734580307929
100,0.132,0.2,0.0070517266460925375,0.009030734580307929
100,0.132,0.21000000000000002,0.00221165875616477,0.0017363057842330327
100,0.132,0.22,0.00221165875616477,0.0017363057842330327
100,0.132,0.23,0.00221165875616477,0.0017363057842330327
100,0.132,0.24000000000000002,0.00221165875616477,0.0017363057842330327
100,0.132,0.25,0.00221165875616477,0.0017363057842330327
100,0.132,0.26,0.000557212113588376,0.00022157750791888586
100,0.132,0.27,0.000557212113588376,0.00022157750791888586
100,0.132,0.28,0.000557212113588376,0.00022157750791888586
100,0.132,0.29000000000000004,0.000557212113588376,0.00022157750791888586
100,0.132,0.30000000000000004,0.000557212113588376,0.00022157750791888586
100,0.132,0.31,0.000557212113588376,0.00022157750791888586
100,0.132,0.32,0.000557212113588376,0.00022157750791888586
100,0.132,0.33,0.000557212113588376,0.00022157750791888586
100,0.132,0.33999999999999997,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.35,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.36,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.37,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.38,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.39,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.4,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.41000000000000003,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.42000000000000004,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.43000000000000005,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.44000000000000006,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.45000000000000007,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.45999999999999996,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.47,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.48,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.49,0.00010507363806125015,1.4067384206669945e-05
100,0.132,0.5,0.00010507363806125015,1.4067384206669945e-05
100,0.14800000000000002,0.1,0.2924550954380982,0.5775111190974362
100,0.14800000000000002,0.11,0.09290521446380214,0.266601592922431
100,0.14800000000000002,0.12000000000000001,0.038311814974449784,0.10750554709594123
100,0.14800000000000002,0.13,0.015949916366761307,0.03705345195864361
100,0.14800000000000002,0.14,0.015949916366761307,0.03705345195864361
100,0.14800000000000002,0.15000000000000002,0.006118092148034482,0.010602870999341027
100,0.14800000000000002,0.16,0.006118092148034482,0.010602870999341027
100,0.14800000000000002,0.17,0.002048638116724612,0.002416335480114677
100,0.14800000000000002,0.18,0.002048638116724612,0.002416335480114677
100,0.14800000000000002,0.19,0.002048638116724612,0.002416335480114677
100,0.14800000000000002,0.2,0.002048638116724612,0.002416335480114677
100,0.14800000000000002,0.21000000000000002,0.0005736064027711604,0.0004108931965088671
100,0.14800000000000002,0.22,0.0005736064027711604,0.0004108931965088671
100,0.14800000000000002,0.23,0.0005736064027711604,0.0004108931965088671
100,0.14800000000000002,0.24000000000000002,0.0005736064027711604,0.0004108931965088671
100,0.14800000000000002,0.25,0.0005736064027711604,0.0004108931965088671
100,0.14800000000000002,0.26,0.00012815739468239918,4.631919388464639e-05
100,0.14800000000000002,0.27,0.00012815739468239918,4.631919388464639e-05
100,0.14800000000000002,0.28,0.00012815739468239918,4.631919388464639e-05
100,0.14800000000000002,0.29000000000000004,0.00012815739468239918,4.631919388464639e-05
100,0.14800000000000002,0.30000000000000004,0.00012815739468239918,4.631919388464639e-05
100,0.14800000000000002,0.31,0.00012815739468239918,4.631919388464639e-05
100,0.14800000000000002,0.32,0.00012815739468239918,4.631919388464639e-05
100,0.14800000000000002,0.33,0.00012815739468239918,4.631919388464639e-05
100,0.14800000000000002,0.33999999999999997,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.35,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.36,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.37,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.38,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.39,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.4,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.41000000000000003,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.42000000000000004,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.43000000000000005,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.44000000000000006,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.45000000000000007,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.45999999999999996,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.47,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.48,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.49,2.1374020191054096e-05,2.594946948298155e-06
100,0.14800000000000002,0.5,2.1374020191054096e-05,2.594946948298155e-06
100,0.164,0.1,0.07302668017151812,0.24782903706884152
100,0.164,0.11,0.030919653296494938,0.10291582576279111
100,0.164,0.12000000000000001,0.013149495172373293,0.03725325413576726
100,0.164,0.13,0.005199542065435939,0.011505641621607592
100,0.164,0.14,0.005199542065435939,0.011505641621607592
100,0.164,0.15000000000000002,0.0018276327806012315,0.00294585739765317
100,0.164,0.16,0.0018276327806012315,0.00294585739765317
100,0.164,0.17,0.000552002918224283,0.0005999422353052598
100,0.164,0.18,0.000552002918224283,0.0005999422353052598
100,0.164,0.19,0.000552002918224283,0.0005999422353052598
100,0.164,0.2,0.000552002918224283,0.0005999422353052598
100,0.164,0.21000000000000002,0.00013850646443449893,9.107221046797733e-05
100,0.164,0.22,0.00013850646443449893,9.107221046797733e-05
100,0.164,0.23,0.00013850646443449893,9.107221046797733e-05
100,0.164,0.24000000000000002,0.00013850646443449893,9.107221046797733e-05
100,0.164,0.25,0.00013850646443449893,9.107221046797733e-05
100,0.164,0.26,2.7658183232652072e-05,9.156547933193618e-06
100,0.164,0.27,2.7658183232652072e-05,9.156547933193618e-06
100,0.164,0.28,2.7658183232652072e-05,9.156547933193618e-06
100,0.164,0.29000000000000004,2.7658183232652072e-05,9.156547933193618e-06
100,0.164,0.30000000000000004,2.7658183232652072e-05,9.156547933193618e-06
100,0.164,0.31,2.7658183232652072e-05,9.156547933193618e-06
100,0.164,0.32,2.7658183232652072e-05,9.156547933193618e-06
100,0.164,0.33,2.7658183232652072e-05,9.156547933193618e-06
100,0.164,0.33999999999999997,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.35,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.36,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.37,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.38,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.39,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.4,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.41000000000000003,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.42000000000000004,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.43000000000000005,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.44000000000000006,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.45000000000000007,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.45999999999999996,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.47,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.48,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.49,4.117294595507123e-06,4.5717117009972454e-07
100,0.164,0.5,4.117294595507123e-06,4.5717117009972454e-07
100,0.18,0.1,0.02478334129923941,0.09607396852283034
100,0.18,0.11,0.010731600062076645,0.036089327497019194
100,0.18,0.12000000000000001,0.004346053063092289,0.011799250637184379
100,0.18,0.13,0.0015852014106417685,0.003287343361516305
100,0.18,0.14,0.0015852014106417685,0.003287343361516305
100,0.18,0.15000000000000002,0.0005066282582881754,0.0007584433738178311
100,0.18,0.16,0.0005066282582881754,0.0007584433738178311
100,0.18,0.17,0.00013827837641642793,0.00013905926691436732
100,0.18,0.18,0.00013827837641642793,0.00013905926691436732
100,0.18,0.19,0.00013827837641642793,0.00013905926691436732
100,0.18,0.2,0.00013827837641642793,0.00013905926691436732
100,0.18,0.21000000000000002,3.127306212116575e-05,1.898953460683782e-05
100,0.18,0.22,3.127306212116575e-05,1.898953460683782e-05
100,0.18,0.23,3.127306212116575e-05,1.898953460683782e-05
100,0.18,0.24000000000000002,3.127306212116575e-05,1.898953460683782e-05
100,0.18,0.25,3.127306212116575e-05,1.898953460683782e-05
100,0.18,0.26,5.6216001149820185e-06,1.71634504680688e-06
100,0.18,0.27,5.6216001149820185e-06,1.71634504680688e-06
100,0.18,0.28,5.6216001149820185e-06,1.71634504680688e-06
100,0.18,0.29000000000000004,5.6216001149820185e-06,1.71634504680688e-06
100,0.18,0.30000000000000004,5.6216001149820185e-06,1.71634504680688e-06
100,0.18,0.31,5.6216001149820185e-06,1.71634504680688e-06
100,0.18,0.32,5.6216001149820185e-06,1.71634504680688e-06
100,0.18,0.33,5.6216001149820185e-06,1.71634504680688e-06
100,0.18,0.33999999999999997,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.35,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.36,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.37,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.38,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.39,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.4,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.41000000000000003,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.42000000000000004,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.43000000000000005,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.44000000000000006,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.45000000000000007,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.45999999999999996,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.47,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.48,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.49,7.527054812738102e-07,7.69914080077479e-08
100,0.18,0.5,7.527054812738102e-07,7.69914080077479e-08
100,0.196,0.1,0.008678550085765324,0.0339383890596022
100,0.196,0.11,0.0035817934675546163,0.011589927256764316
100,0.196,0.12000000000000001,0.0013444662458924558,0.0034411003681104526
100,0.196,0.13,0.00044869720701577417,0.0008698064833077481
100,0.196,0.14,0.00044869720701577417,0.0008698064833077481
100,0.196,0.15000000000000002,0.00013046918231274362,0.0001819226268143931
100,0.196,0.16,0.00013046918231274362,0.0001819226268143931
100,0.196,0.17,3.2318681099839286e-05,3.0216838845150487e-05
100,0.196,0.18,3.2318681099839286e-05,3.0216838845150487e-05
100,0.196,0.19,3.2318681099839286e-05,3.0216838845150487e-05
100,0.196,0.2,3.2318681099839286e-05,3.0216838845150487e-05
100,0.196,0.21000000000000002,6.625636525318005e-06,3.735845895243044e-06
100,0.196,0.22,6.625636525318005e-06,3.735845895243044e-06
100,0.196,0.23,6.625636525318005e-06,3.735845895243044e-06
100,0.196,0.24000000000000002,6.625636525318005e-06,3.735845895243044e-06
100,0.196,0.25,6.625636525318005e-06,3.735845895243044e-06
100,0.196,0.26,1.078811670864436e-06,3.0554756037848965e-07
100,0.196,0.27,1.078811670864436e-06,3.0554756037848965e-07
100,0.196,0.28,1.078811670864436e-06,3.0554756037848965e-07
100,0.196,0.29000000000000004,1.078811670864436e-06,3.0554756037848965e-07
100,0.196,0.30000000000000004,1.078811670864436e-06,3.0554756037848965e-07
100,0.196,0.31,1.078811670864436e-06,3.0554756037848965e-07
100,0.196,0.32,1.078811670864436e-06,3.0554756037848965e-07
100,0.196,0.33,1.078811670864436e-06,3.0554756037848965e-07
100,0.196,0.33999999999999997,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.35,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.36,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.37,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.38,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.39,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.4,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.41000000000000003,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.42000000000000004,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.43000000000000005,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.44000000000000006,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.45000000000000007,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.45999999999999996,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.47,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.48,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.49,1.3076247821488485e-07,1.239706492452072e-08
100,0.196,0.5,1.3076247821488485e-07,1.239706492452072e-08
100,0.21200000000000002,0.1,0.002915270849622034,0.01099825373258458
100,0.21200000000000002,0.11,0.001119114336208316,0.0034297372504313367
100,0.21200000000000002,0.12000000000000001,0.0003862858804049923,0.0009291120982565889
100,0.21200000000000002,0.13,0.00011794074687338594,0.0002141292898699497
100,0.21200000000000002,0.14,0.00011794074687338594,0.0002141292898699497
100,0.21200000000000002,0.15000000000000002,3.130225530328451e-05,4.080901105268076e-05
100,0.21200000000000002,0.16,3.130225530328451e-05,4.080901105268076e-05
100,0.21200000000000002,0.17,7.069486555072609e-06,6.1730859897849235e-06
100,0.21200000000000002,0.18,7.069486555072609e-06,6.1730859897849235e-06
100,0.21200000000000002,0.19,7.069486555072609e-06,6.1730859897849235e-06
100,0.21200000000000002,0.2,7.069486555072609e-06,6.1730859897849235e-06
100,0.21200000000000002,0.21000000000000002,1.3204593054615268e-06,6.947421620927372e-07
100,0.21200000000000002,0.22,1.3204593054615268e-06,6.947421620927372e-07
100,0.21200000000000002,0.23,1.3204593054615268e-06,6.947421620927372e-07
100,0.21200000000000002,0.24000000000000002,1.3204593054615268e-06,6.947421620927372e-07
100,0.21200000000000002,0.25,1.3204593054615268e-06,6.947421620927372e-07
100,0.21200000000000002,0.26,1.9578294491168124e-07,5.1703194433122925e-08
100,0.21200000000000002,0.27,1.9578294491168124e-07,5.1703194433122925e-08
100,0.21200000000000002,0.28,1.9578294491168124e-07,5.1703194433122925e-08
100,0.21200000000000002,0.29000000000000004,1.9578294491168124e-07,5.1703194433122925e-08
100,0.21200000000000002,0.30000000000000004,1.9578294491168124e-07,5.1703194433122925e-08
100,0.21200000000000002,0.31,1.9578294491168124e-07,5.1703194433122925e-08
100,0.21200000000000002,0.32,1.9578294491168124e-07,5.1703194433122925e-08
100,0.21200000000000002,0.33,1.9578294491168124e-07,5.1703194433122925e-08
100,0.21200000000000002,0.33999999999999997,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.35,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.36,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.37,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.38,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.39,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.4,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.41000000000000003,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.42000000000000004,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.43000000000000005,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.44000000000000006,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.45000000000000007,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.45999999999999996,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.47,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.48,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.49,2.1599749466888247e-08,1.9081171418743147e-09
100,0.21200000000000002,0.5,2.1599749466888247e-08,1.9081171418743147e-09
100,0.228,0.1,0.0009164164993814781,0.0032865461067828113
100,0.228,0.11,0.00032480051009837536,0.0009395735630594222
100,0.228,0.12000000000000001,0.00010303542997981742,0.000233194302336432
100,0.228,0.13,2.885149623949533e-05,4.921157990791868e-05
100,0.228,0.14,2.885149623949533e-05,4.921157990791868e-05
100,0.228,0.15000000000000002,7.015393719263101e-06,8.583816259517245e-06
100,0.228,0.16,7.015393719263101e-06,8.583816259517245e-06
100,0.228,0.17,1.4506306708733954e-06,1.187892486510571e-06
