p,q,theta,mu,rhoA0,rhoA,rhoB,rho
100,1500,0.5,0.5750000000000001,0.55,0.5516098069149162,0.03863652105527828,0.29512316398509725
100,1500,0.5,0.5750000000000001,0.5750000000000001,1.0000000000000022,1.000000000000005,1.0000000000000036
100,1500,0.5,0.5750000000000001,0.6000000000000001,1.000000000000002,1.000000000000005,1.0000000000000036
100,1500,0.5,0.5750000000000001,0.625,1.0000000000000018,1.000000000000005,1.0000000000000036
100,1500,0.5,0.5750000000000001,0.65,1.0000000000000018,1.000000000000005,1.0000000000000036
100,1500,0.5,0.5750000000000001,0.675,1.0000000000000018,1.000000000000005,1.0000000000000036
100,1500,0.5,0.5750000000000001,0.7000000000000001,1.0000000000000016,1.000000000000005,1.0000000000000033
100,1500,0.5,0.5750000000000001,0.7250000000000001,1.0000000000000013,1.000000000000005,1.000000000000003
100,1500,0.5,0.5750000000000001,0.75,1.0000000000000013,1.000000000000005,1.000000000000003
100,1500,0.5,0.5750000000000001,0.775,1.000000000000001,1.000000000000005,1.000000000000003
100,1500,0.5,0.5750000000000001,0.8,1.000000000000001,1.000000000000005,1.000000000000003
100,1500,0.5,0.5750000000000001,0.8250000000000001,1.0000000000000009,1.000000000000005,1.000000000000003
100,1500,0.5,0.5750000000000001,0.8500000000000001,1.0000000000000009,1.000000000000005,1.000000000000003
100,1500,0.5,0.5750000000000001,0.875,1.0000000000000007,1.000000000000005,1.0000000000000029
100,1500,0.5,0.5750000000000001,0.9,1.0000000000000004,1.000000000000005,1.0000000000000027
100,1500,0.5,0.5750000000000001,0.925,1.0000000000000004,1.000000000000005,1.0000000000000027
100,1500,0.5,0.5750000000000001,0.9500000000000001,1.0000000000000002,1.000000000000005,1.0000000000000027
100,1500,0.5,0.5750000000000001,0.9750000000000001,1.0000000000000002,1.000000000000005,1.0000000000000027
100,1500,0.5,0.5750000000000001,1.0,1.0,1.000000000000005,1.0000000000000027
100,1500,0.1,0.6000000000000001,0.0,0.0,0.0,0.0
100,1500,0.1,0.6000000000000001,0.025,0.9999999999999982,0.9999999999999982,0.9999999999999982
100,1500,0.1,0.6000000000000001,0.05,0.9999999999999983,0.9999999999999982,0.9999999999999982
100,1500,0.1,0.6000000000000001,0.07500000000000001,0.9999999999999984,0.9999999999999982,0.9999999999999983
100,1500,0.1,0.6000000000000001,0.1,0.9999999999999984,0.9999999999999982,0.9999999999999983
100,1500,0.1,0.6000000000000001,0.125,0.9999999999999984,0.9999999999999982,0.9999999999999983
100,1500,0.1,0.6000000000000001,0.15000000000000002,0.9999999999999984,0.9999999999999982,0.9999999999999983
100,1500,0.1,0.6000000000000001,0.17500000000000002,0.9999999999999986,0.9999999999999982,0.9999999999999984
100,1500,0.1,0.6000000000000001,0.2,0.9999999999999987,0.9999999999999982,0.9999999999999984
100,1500,0.1,0.6000000000000001,0.225,0.9999999999999987,0.9999999999999982,0.9999999999999984
100,1500,0.1,0.6000000000000001,0.25,0.9999999999999987,0.9999999999999982,0.9999999999999984
100,1500,0.1,0.6000000000000001,0.275,0.9999999999999987,0.9999999999999982,0.9999999999999984
100,1500,0.1,0.6000000000000001,0.30000000000000004,0.9999999999999988,0.9999999999999982,0.9999999999999984
100,1500,0.1,0.6000000000000001,0.325,0.9999999999999989,0.9999999999999982,0.9999999999999986
100,1500,0.1,0.6000000000000001,0.35000000000000003,0.9999999999999989,0.9999999999999982,0.9999999999999986
100,1500,0.1,0.6000000000000001,0.375,0.9999999999999989,0.9999999999999982,0.9999999999999986
100,1500,0.1,0.6000000000000001,0.4,0.9999999999999989,0.9999999999999982,0.9999999999999986
100,1500,0.1,0.6000000000000001,0.42500000000000004,0.999999999999999,0.9999999999999982,0.9999999999999987
100,1500,0.1,0.6000000000000001,0.45,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.1,0.6000000000000001,0.47500000000000003,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.1,0.6000000000000001,0.5,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.1,0.6000000000000001,0.525,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.1,0.6000000000000001,0.55,0.9999999999999992,0.9999999999999982,0.9999999999999987
100,1500,0.1,0.6000000000000001,0.5750000000000001,0.9999999999999992,0.9999999999999982,0.9999999999999987
100,1500,0.1,0.6000000000000001,0.6000000000000001,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.1,0.6000000000000001,0.625,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.1,0.6000000000000001,0.65,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.1,0.6000000000000001,0.675,0.9999999999999994,0.9999999999999982,0.9999999999999989
100,1500,0.1,0.6000000000000001,0.7000000000000001,0.9999999999999994,0.9999999999999982,0.9999999999999989
100,1500,0.1,0.6000000000000001,0.7250000000000001,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.1,0.6000000000000001,0.75,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.1,0.6000000000000001,0.775,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.1,0.6000000000000001,0.8,0.9999999999999997,0.9999999999999982,0.9999999999999989
100,1500,0.1,0.6000000000000001,0.8250000000000001,0.9999999999999997,0.9999999999999982,0.9999999999999989
100,1500,0.1,0.6000000000000001,0.8500000000000001,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.1,0.6000000000000001,0.875,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.1,0.6000000000000001,0.9,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.1,0.6000000000000001,0.925,0.9999999999999999,0.9999999999999982,0.9999999999999991
100,1500,0.1,0.6000000000000001,0.9500000000000001,0.9999999999999999,0.9999999999999982,0.9999999999999991
100,1500,0.1,0.6000000000000001,0.9750000000000001,1.0,0.9999999999999982,0.9999999999999991
100,1500,0.1,0.6000000000000001,1.0,1.0,0.9999999999999982,0.9999999999999991
100,1500,0.2,0.6000000000000001,0.0,0.0,0.0,0.0
100,1500,0.2,0.6000000000000001,0.025,0.025001300081532504,8.10698497737196e-06,0.012504703533254937
100,1500,0.2,0.6000000000000001,0.05,0.050029956869301076,0.00021113820528965903,0.025120547537295368
100,1500,0.2,0.6000000000000001,0.07500000000000001,0.07522563647893078,0.0015612516389454066,0.038393444058938096
100,1500,0.2,0.6000000000000001,0.1,0.10128945043365899,0.0073746211033115456,0.05433203576848527
100,1500,0.2,0.6000000000000001,0.125,0.9999999999999984,0.9999999999999982,0.9999999999999983
100,1500,0.2,0.6000000000000001,0.15000000000000002,0.9999999999999984,0.9999999999999982,0.9999999999999983
100,1500,0.2,0.6000000000000001,0.17500000000000002,0.9999999999999986,0.9999999999999982,0.9999999999999984
100,1500,0.2,0.6000000000000001,0.2,0.9999999999999987,0.9999999999999982,0.9999999999999984
100,1500,0.2,0.6000000000000001,0.225,0.9999999999999987,0.9999999999999982,0.9999999999999984
100,1500,0.2,0.6000000000000001,0.25,0.9999999999999987,0.9999999999999982,0.9999999999999984
100,1500,0.2,0.6000000000000001,0.275,0.9999999999999987,0.9999999999999982,0.9999999999999984
100,1500,0.2,0.6000000000000001,0.30000000000000004,0.9999999999999988,0.9999999999999982,0.9999999999999984
100,1500,0.2,0.6000000000000001,0.325,0.9999999999999989,0.9999999999999982,0.9999999999999986
100,1500,0.2,0.6000000000000001,0.35000000000000003,0.9999999999999989,0.9999999999999982,0.9999999999999986
100,1500,0.2,0.6000000000000001,0.375,0.9999999999999989,0.9999999999999982,0.9999999999999986
100,1500,0.2,0.6000000000000001,0.4,0.9999999999999989,0.9999999999999982,0.9999999999999986
100,1500,0.2,0.6000000000000001,0.42500000000000004,0.999999999999999,0.9999999999999982,0.9999999999999987
100,1500,0.2,0.6000000000000001,0.45,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.2,0.6000000000000001,0.47500000000000003,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.2,0.6000000000000001,0.5,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.2,0.6000000000000001,0.525,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.2,0.6000000000000001,0.55,0.9999999999999992,0.9999999999999982,0.9999999999999987
100,1500,0.2,0.6000000000000001,0.5750000000000001,0.9999999999999992,0.9999999999999982,0.9999999999999987
100,1500,0.2,0.6000000000000001,0.6000000000000001,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.2,0.6000000000000001,0.625,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.2,0.6000000000000001,0.65,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.2,0.6000000000000001,0.675,0.9999999999999994,0.9999999999999982,0.9999999999999989
100,1500,0.2,0.6000000000000001,0.7000000000000001,0.9999999999999994,0.9999999999999982,0.9999999999999989
100,1500,0.2,0.6000000000000001,0.7250000000000001,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.2,0.6000000000000001,0.75,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.2,0.6000000000000001,0.775,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.2,0.6000000000000001,0.8,0.9999999999999997,0.9999999999999982,0.9999999999999989
100,1500,0.2,0.6000000000000001,0.8250000000000001,0.9999999999999997,0.9999999999999982,0.9999999999999989
100,1500,0.2,0.6000000000000001,0.8500000000000001,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.2,0.6000000000000001,0.875,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.2,0.6000000000000001,0.9,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.2,0.6000000000000001,0.925,0.9999999999999999,0.9999999999999982,0.9999999999999991
100,1500,0.2,0.6000000000000001,0.9500000000000001,0.9999999999999999,0.9999999999999982,0.9999999999999991
100,1500,0.2,0.6000000000000001,0.9750000000000001,1.0,0.9999999999999982,0.9999999999999991
100,1500,0.2,0.6000000000000001,1.0,1.0,0.9999999999999982,0.9999999999999991
100,1500,0.30000000000000004,0.6000000000000001,0.0,0.0,0.0,0.0
100,1500,0.30000000000000004,0.6000000000000001,0.025,0.02500000084563316,7.238647488774547e-09,0.012500004042140325
100,1500,0.30000000000000004,0.6000000000000001,0.05,0.05000003518725327,4.381536971555777e-07,0.025000236670475212
100,1500,0.30000000000000004,0.6000000000000001,0.07500000000000001,0.07500040561665046,6.073399940203479e-06,0.03750323950829533
100,1500,0.30000000000000004,0.6000000000000001,0.1,0.10000252401797029,4.1836280814648814e-05,0.05002218014939247
100,1500,0.30000000000000004,0.6000000000000001,0.125,0.12501088776759517,0.00019079993880562925,0.0626008438532004
100,1500,0.30000000000000004,0.6000000000000001,0.15000000000000002,0.1500371718383331,0.0006637628102932358,0.07535046732431316
100,1500,0.30000000000000004,0.6000000000000001,0.17500000000000002,0.17510974652090117,0.0019173355318095155,0.08851354102635534
100,1500,0.30000000000000004,0.6000000000000001,0.2,0.20030231922359534,0.004890635241102949,0.10259647723234915
100,1500,0.30000000000000004,0.6000000000000001,0.225,0.22585333021595883,0.011705797250857774,0.1187795637334083
100,1500,0.30000000000000004,0.6000000000000001,0.25,0.2531397027122117,0.029961537445392566,0.14155062007880215
100,1500,0.30000000000000004,0.6000000000000001,0.275,0.9999999999999987,0.9999999999999982,0.9999999999999984
100,1500,0.30000000000000004,0.6000000000000001,0.30000000000000004,0.9999999999999988,0.9999999999999982,0.9999999999999984
100,1500,0.30000000000000004,0.6000000000000001,0.325,0.9999999999999989,0.9999999999999982,0.9999999999999986
100,1500,0.30000000000000004,0.6000000000000001,0.35000000000000003,0.9999999999999989,0.9999999999999982,0.9999999999999986
100,1500,0.30000000000000004,0.6000000000000001,0.375,0.9999999999999989,0.9999999999999982,0.9999999999999986
100,1500,0.30000000000000004,0.6000000000000001,0.4,0.9999999999999989,0.9999999999999982,0.9999999999999986
100,1500,0.30000000000000004,0.6000000000000001,0.42500000000000004,0.999999999999999,0.9999999999999982,0.9999999999999987
100,1500,0.30000000000000004,0.6000000000000001,0.45,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.30000000000000004,0.6000000000000001,0.47500000000000003,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.30000000000000004,0.6000000000000001,0.5,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.30000000000000004,0.6000000000000001,0.525,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.30000000000000004,0.6000000000000001,0.55,0.9999999999999992,0.9999999999999982,0.9999999999999987
100,1500,0.30000000000000004,0.6000000000000001,0.5750000000000001,0.9999999999999992,0.9999999999999982,0.9999999999999987
100,1500,0.30000000000000004,0.6000000000000001,0.6000000000000001,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.30000000000000004,0.6000000000000001,0.625,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.30000000000000004,0.6000000000000001,0.65,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.30000000000000004,0.6000000000000001,0.675,0.9999999999999994,0.9999999999999982,0.9999999999999989
100,1500,0.30000000000000004,0.6000000000000001,0.7000000000000001,0.9999999999999994,0.9999999999999982,0.9999999999999989
100,1500,0.30000000000000004,0.6000000000000001,0.7250000000000001,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.30000000000000004,0.6000000000000001,0.75,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.30000000000000004,0.6000000000000001,0.775,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.30000000000000004,0.6000000000000001,0.8,0.9999999999999997,0.9999999999999982,0.9999999999999989
100,1500,0.30000000000000004,0.6000000000000001,0.8250000000000001,0.9999999999999997,0.9999999999999982,0.9999999999999989
100,1500,0.30000000000000004,0.6000000000000001,0.8500000000000001,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.30000000000000004,0.6000000000000001,0.875,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.30000000000000004,0.6000000000000001,0.9,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.30000000000000004,0.6000000000000001,0.925,0.9999999999999999,0.9999999999999982,0.9999999999999991
100,1500,0.30000000000000004,0.6000000000000001,0.9500000000000001,0.9999999999999999,0.9999999999999982,0.9999999999999991
100,1500,0.30000000000000004,0.6000000000000001,0.9750000000000001,1.0,0.9999999999999982,0.9999999999999991
100,1500,0.30000000000000004,0.6000000000000001,1.0,1.0,0.9999999999999982,0.9999999999999991
100,1500,0.4,0.6000000000000001,0.0,0.0,0.0,0.0
100,1500,0.4,0.6000000000000001,0.025,0.025000000005554055,4.294247251420981e-11,0.012500000024248264
100,1500,0.4,0.6000000000000001,0.05,0.050000000202999696,2.6433929555689645e-09,0.025000001423196326
100,1500,0.4,0.6000000000000001,0.07500000000000001,0.07500000244513849,4.4107940774735834e-08,0.03750002327653963
100,1500,0.4,0.6000000000000001,0.1,0.10000001700277507,3.8605462374870357e-07,0.05000020152869941
100,1500,0.4,0.6000000000000001,0.125,0.12500008410464636,2.264706128203384e-06,0.06250117440538729
100,1500,0.4,0.6000000000000001,0.15000000000000002,0.15000032840849897,1.0060300217826416e-05,0.0750051943543584
100,1500,0.4,0.6000000000000001,0.17500000000000002,0.1750010760598329,3.633660056635201e-05,0.08751870633019962
100,1500,0.4,0.6000000000000001,0.2,0.2000030795808377,0.00011172687373692872,0.10005740322728732
100,1500,0.4,0.6000000000000001,0.225,0.225007926717405,0.00030202032980007176,0.11265497352360253
100,1500,0.4,0.6000000000000001,0.25,0.25001879118139275,0.0007353804279130946,0.12537708580465293
100,1500,0.4,0.6000000000000001,0.275,0.2750419420486918,0.0016451467356801885,0.138343544392186
100,1500,0.4,0.6000000000000001,0.30000000000000004,0.3000902050261339,0.003441896973555949,0.15176605099984494
100,1500,0.4,0.6000000000000001,0.325,0.32519232728430036,0.00685637741769946,0.1660243523509999
100,1500,0.4,0.6000000000000001,0.35000000000000003,0.35042372938658223,0.01329389265343132,0.18185881102000678
100,1500,0.4,0.6000000000000001,0.375,0.3760482485772833,0.026090661559008587,0.20106945506814594
100,1500,0.4,0.6000000000000001,0.4,0.40432364295429907,0.06231472299310502,0.23331918297370205
100,1500,0.4,0.6000000000000001,0.42500000000000004,0.999999999999999,0.9999999999999982,0.9999999999999987
100,1500,0.4,0.6000000000000001,0.45,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.4,0.6000000000000001,0.47500000000000003,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.4,0.6000000000000001,0.5,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.4,0.6000000000000001,0.525,0.9999999999999991,0.9999999999999982,0.9999999999999987
100,1500,0.4,0.6000000000000001,0.55,0.9999999999999992,0.9999999999999982,0.9999999999999987
100,1500,0.4,0.6000000000000001,0.5750000000000001,0.9999999999999992,0.9999999999999982,0.9999999999999987
100,1500,0.4,0.6000000000000001,0.6000000000000001,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.4,0.6000000000000001,0.625,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.4,0.6000000000000001,0.65,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.4,0.6000000000000001,0.675,0.9999999999999994,0.9999999999999982,0.9999999999999989
100,1500,0.4,0.6000000000000001,0.7000000000000001,0.9999999999999994,0.9999999999999982,0.9999999999999989
100,1500,0.4,0.6000000000000001,0.7250000000000001,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.4,0.6000000000000001,0.75,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.4,0.6000000000000001,0.775,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.4,0.6000000000000001,0.8,0.9999999999999997,0.9999999999999982,0.9999999999999989
100,1500,0.4,0.6000000000000001,0.8250000000000001,0.9999999999999997,0.9999999999999982,0.9999999999999989
100,1500,0.4,0.6000000000000001,0.8500000000000001,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.4,0.6000000000000001,0.875,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.4,0.6000000000000001,0.9,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.4,0.6000000000000001,0.925,0.9999999999999999,0.9999999999999982,0.9999999999999991
100,1500,0.4,0.6000000000000001,0.9500000000000001,0.9999999999999999,0.9999999999999982,0.9999999999999991
100,1500,0.4,0.6000000000000001,0.9750000000000001,1.0,0.9999999999999982,0.9999999999999991
100,1500,0.4,0.6000000000000001,1.0,1.0,0.9999999999999982,0.9999999999999991
100,1500,0.5,0.6000000000000001,0.0,0.0,0.0,0.0
100,1500,0.5,0.6000000000000001,0.025,0.025000000000141773,7.881111365638215e-13,0.012500000000464943
100,1500,0.5,0.6000000000000001,0.05,0.05000000000304352,3.1880451154644885e-11,0.025000000017461985
100,1500,0.5,0.6000000000000001,0.07500000000000001,0.07500000002948942,4.781056301176298e-10,0.03750000025379752
100,1500,0.5,0.6000000000000001,0.1,0.10000000018750813,4.244714667988415e-09,0.050000002216111394
100,1500,0.5,0.6000000000000001,0.125,0.12500000090729826,2.683826587134127e-08,0.06250001387278206
100,1500,0.5,0.6000000000000001,0.15000000000000002,0.1500000036080075,1.3299858870560613e-07,0.0750000683032981
100,1500,0.5,0.6000000000000001,0.17500000000000002,0.17500001234778167,5.47035983371675e-07,0.08750027969188252
100,1500,0.5,0.6000000000000001,0.2,0.20000003748770798,1.93903152399974e-06,0.100000988259616
100,1500,0.5,0.6000000000000001,0.225,0.22500010311192808,6.080052983024567e-06,0.11250309158245556
100,1500,0.5,0.6000000000000001,0.25,0.25000026099459594,1.719182806674823e-05,0.12500872641133134
100,1500,0.5,0.6000000000000001,0.275,0.27500061528723896,4.448110440148056e-05,0.13752254819582022
100,1500,0.5,0.6000000000000001,0.30000000000000004,0.30000136423655077,0.00010653300301750242,0.15005394861978413
100,1500,0.5,0.6000000000000001,0.325,0.3250028691633773,0.00023843802061723272,0.16262065359199726
100,1500,0.5,0.6000000000000001,0.35000000000000003,0.3500057689813391,0.0005027785861046337,0.17525427378372188
100,1500,0.5,0.6000000000000001,0.375,0.3750111799221004,0.0010061824776042712,0.18800868119985234
100,1500,0.5,0.6000000000000001,0.4,0.4000210722254256,0.001924549694193911,0.20097281095980976
100,1500,0.5,0.6000000000000001,0.42500000000000004,0.42503905207856907,0.0035435914056298323,0.21429132174209944
100,1500,0.5,0.6000000000000001,0.45,0.4500721947698886,0.0063314837160565705,0.22820183924297258
100,1500,0.5,0.6000000000000001,0.47500000000000003,0.4751359256713276,0.011088015259829246,0.24311197046557842
100,1500,0.5,0.6000000000000001,0.5,0.5002697849691593,0.019318463487627162,0.2597941242283932
100,1500,0.5,0.6000000000000001,0.525,0.5256071799111378,0.034501696796856246,0.280054438353997
100,1500,0.5,0.6000000000000001,0.55,0.5520775719742982,0.0713368717621608,0.3117072218682295
100,1500,0.5,0.6000000000000001,0.5750000000000001,0.9999999999999992,0.9999999999999982,0.9999999999999987
100,1500,0.5,0.6000000000000001,0.6000000000000001,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.5,0.6000000000000001,0.625,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.5,0.6000000000000001,0.65,0.9999999999999993,0.9999999999999982,0.9999999999999988
100,1500,0.5,0.6000000000000001,0.675,0.9999999999999994,0.9999999999999982,0.9999999999999989
100,1500,0.5,0.6000000000000001,0.7000000000000001,0.9999999999999994,0.9999999999999982,0.9999999999999989
100,1500,0.5,0.6000000000000001,0.7250000000000001,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.5,0.6000000000000001,0.75,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.5,0.6000000000000001,0.775,0.9999999999999996,0.9999999999999982,0.9999999999999989
100,1500,0.5,0.6000000000000001,0.8,0.9999999999999997,0.9999999999999982,0.9999999999999989
100,1500,0.5,0.6000000000000001,0.8250000000000001,0.9999999999999997,0.9999999999999982,0.9999999999999989
100,1500,0.5,0.6000000000000001,0.8500000000000001,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.5,0.6000000000000001,0.875,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.5,0.6000000000000001,0.9,0.9999999999999998,0.9999999999999982,0.999999999999999
100,1500,0.5,0.6000000000000001,0.925,0.9999999999999999,0.9999999999999982,0.9999999999999991
100,1500,0.5,0.6000000000000001,0.9500000000000001,0.9999999999999999,0.9999999999999982,0.9999999999999991
100,1500,0.5,0.6000000000000001,0.9750000000000001,1.0,0.9999999999999982,0.9999999999999991
100,1500,0.5,0.6000000000000001,1.0,1.0,0.9999999999999982,0.9999999999999991
100,1500,0.1,0.625,0.0,0.0,0.0,0.0
100,1500,0.1,0.625,0.025,1.000000000000001,1.000000000000001,1.000000000000001
100,1500,0.1,0.625,0.05,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.07500000000000001,1.000000000000001,1.000000000000001,1.000000000000001
100,1500,0.1,0.625,0.1,1.000000000000001,1.000000000000001,1.000000000000001
100,1500,0.1,0.625,0.125,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.15000000000000002,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.17500000000000002,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.2,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.225,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.25,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.275,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.30000000000000004,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.325,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.35000000000000003,1.0000000000000007,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.375,1.0000000000000007,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.4,1.0000000000000007,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.42500000000000004,1.0000000000000007,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.45,1.0000000000000007,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.47500000000000003,1.0000000000000004,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.5,1.0000000000000004,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.525,1.0000000000000004,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.55,1.0000000000000004,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.5750000000000001,1.0000000000000004,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.6000000000000001,1.0000000000000004,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.625,1.0000000000000004,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.65,1.0000000000000004,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.675,1.0000000000000004,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.7000000000000001,1.0000000000000004,1.000000000000001,1.0000000000000009
100,1500,0.1,0.625,0.7250000000000001,1.0000000000000002,1.000000000000001,1.0000000000000007
100,1500,0.1,0.625,0.75,1.0000000000000002,1.000000000000001,1.0000000000000007
100,1500,0.1,0.625,0.775,1.0000000000000002,1.000000000000001,1.0000000000000007
100,1500,0.1,0.625,0.8,1.0000000000000002,1.000000000000001,1.0000000000000007
100,1500,0.1,0.625,0.8250000000000001,1.0000000000000002,1.000000000000001,1.0000000000000007
100,1500,0.1,0.625,0.8500000000000001,1.0000000000000002,1.000000000000001,1.0000000000000007
100,1500,0.1,0.625,0.875,1.0000000000000002,1.000000000000001,1.0000000000000007
100,1500,0.1,0.625,0.9,1.0,1.000000000000001,1.0000000000000004
100,1500,0.1,0.625,0.925,1.0,1.000000000000001,1.0000000000000004
100,1500,0.1,0.625,0.9500000000000001,1.0,1.000000000000001,1.0000000000000004
100,1500,0.1,0.625,0.9750000000000001,1.0,1.000000000000001,1.0000000000000004
100,1500,0.1,0.625,1.0,1.0,1.000000000000001,1.0000000000000004
100,1500,0.2,0.625,0.0,0.0,0.0,0.0
100,1500,0.2,0.625,0.025,0.025000966879690563,9.659044707052823e-06,0.012505312962198808
100,1500,0.2,0.625,0.05,0.05002217919327895,0.0002554450053839575,0.025138812099331453
100,1500,0.2,0.625,0.07500000000000001,0.07517284098102045,0.0018958116194612376,0.03853432630024085
100,1500,0.2,0.625,0.1,0.10110518774371563,0.008993859739564118,0.05504952374163988
100,1500,0.2,0.625,0.125,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.2,0.625,0.15000000000000002,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.2,0.625,0.17500000000000002,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.2,0.625,0.2,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.2,0.625,0.225,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.2,0.625,0.25,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.2,0.625,0.275,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.2,0.625,0.30000000000000004,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.2,0.625,0.325,1.0000000000000009,1.000000000000001,1.0000000000000009
100,1500,0.2,0.625,0.35000000000000003,1.0000000000000007,1.000000000000001,1.0000000000000009
